기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-01-04,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",1273 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2282 ,2023-01-25
2023-01-04,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",32991 ,2023-01-25
2023-01-04,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15983 ,2023-01-25
2023-01-04,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8514 ,2023-01-25
2023-01-04,영통구,축산물(4),달걀,"10개입, 1판 10개",3714 ,2023-01-25
2023-01-04,영통구,수산물(4),갈치,"생물(60cm), 1마리",6263 ,2023-01-25
2023-01-04,영통구,수산물(4),동태,"냉동, 1kg, 1마리",3355 ,2023-01-25
2023-01-04,영통구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4732 ,2023-01-25
2023-01-04,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3142 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),8363 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7700 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),6900 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),12050 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14667 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7600 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7550 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",12714 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15090 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",49043 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14740 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),5900 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7400 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",19290 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13250 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8250 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3650 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15530 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3500 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4330 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16030 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7500 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3950 ,2023-01-25
2023-01-14,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2780 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",6920 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4200 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8125 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",10800 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",12500 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",37500 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10833 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",38833 ,2023-01-25
2023-01-14,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",273250 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29200 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9240 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1920 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7567 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20222 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",863 ,2023-01-25
2023-01-14,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",131710 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1729 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),배,"상품, 1개",2773 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3546 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1834 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4342 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1723 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",1154 ,2023-01-25
2023-01-14,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2362 ,2023-01-25
2023-01-14,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",28426 ,2023-01-25
2023-01-14,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16814 ,2023-01-25
2023-01-14,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8168 ,2023-01-25
2023-01-14,장안구,축산물(4),달걀,"10개입, 1판 10개",4029 ,2023-01-25
2023-01-14,장안구,수산물(4),갈치,"생물(60cm), 1마리",7665 ,2023-01-25
2023-01-14,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3711 ,2023-01-25
2023-01-14,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",5086 ,2023-01-25
2023-01-14,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",4338 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9500 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7250 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7400 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),13800 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14700 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),7900 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),8000 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",15222 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14610 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",35734 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14472 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6000 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8000 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23450 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15878 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8760 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4090 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15610 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3220 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4280 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16390 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,8400 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3750 ,2023-01-25
2023-01-14,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2850 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7570 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4200 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8111 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",10800 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14100 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",40500 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10500 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,80000 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",41667 ,2023-01-25
2023-01-14,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14333 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",5333 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4120 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",237143 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29500 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9800 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",15000 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1078 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7560 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20667 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",622 ,2023-01-25
2023-01-14,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",148126 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1981 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),배,"상품, 1개",3322 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",2974 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1729 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4376 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",1833 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1440 ,2023-01-25
2023-01-14,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2279 ,2023-01-25
2023-01-14,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",30077 ,2023-01-25
2023-01-14,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",13487 ,2023-01-25
2023-01-14,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8247 ,2023-01-25
2023-01-14,권선구,축산물(4),달걀,"10개입, 1판 10개",4461 ,2023-01-25
2023-01-14,권선구,수산물(4),갈치,"생물(60cm), 1마리",9983 ,2023-01-25
2023-01-14,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4282 ,2023-01-25
2023-01-14,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",5684 ,2023-01-25
2023-01-14,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4881 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),8589 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8250 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),7750 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),10800 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14500 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7250 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),6950 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",15211 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14200 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42088 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13360 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6000 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7550 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20290 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15643 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8656 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4129 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16780 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3790 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4030 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17690 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7056 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3722 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2700 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7267 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4000 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8429 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11100 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",15300 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",44500 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",35000 ,2023-01-25
2023-01-14,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5250 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",163333 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23400 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8500 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1100 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",16875 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",525 ,2023-01-25
2023-01-14,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",136934 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",1867 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3174 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3713 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1805 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3929 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",2156 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",1231 ,2023-01-25
2023-01-14,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2287 ,2023-01-25
2023-01-14,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",27980 ,2023-01-25
2023-01-14,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15696 ,2023-01-25
2023-01-14,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",7908 ,2023-01-25
2023-01-14,팔달구,축산물(4),달걀,"10개입, 1판 10개",3813 ,2023-01-25
2023-01-14,팔달구,수산물(4),갈치,"생물(60cm), 1마리",9154 ,2023-01-25
2023-01-14,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",3639 ,2023-01-25
2023-01-14,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4992 ,2023-01-25
2023-01-14,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3740 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9200 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7700 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),8000 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),11700 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14333 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),8000 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7600 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",16825 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15289 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",46153 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15192 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6050 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7950 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20350 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16889 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8930 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4533 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15480 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3370 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4056 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16600 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7400 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3600 ,2023-01-25
2023-01-14,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2930 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7050 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4800 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11778 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",15300 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",44000 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),14750 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,121373 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",50000 ,2023-01-25
2023-01-14,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-14,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14333 ,2023-01-25
